,SK_ID_CURR,DAYS_BIRTH,DAYS_EMPLOYED,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Highereducation,NAME_EDUCATION_TYPE_Secondarysecondaryspecial,DAYS_EMPLOYED_PERC,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,PREV_CODE_REJECT_REASON_HC_MEAN,PREV_CODE_REJECT_REASON_XAP_MEAN
310860,123489,-17961,-7238.0,3,3,0.5068562993052422,0.4729507838670843,0.2127563054543414,1,0,1,0.4029842436389956,-2870.0,-878.2777777777778,-601.1111111111111,0.2222222222222222,0.7777777777777778,0.5,0.25,0.25,0.75
310878,123576,-21998,-1758.0,2,2,0.5068562993052422,0.7263358345201529,0.5316861425197883,0,0,1,0.1310344827586207,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
310894,123666,-11402,-345.0,2,2,0.575554455764689,0.5677332530531309,0.5334816299804352,0,0,1,0.0302578495000877,-1443.0,-1273.75,-259.25,0.5,0.5,1.0,0.0,0.0,1.0
310897,123688,-10277,-817.0,3,3,0.3466395291631062,0.6184656015152659,0.4650692149562261,1,1,0,0.0794979079497908,-728.0,-535.5,-246.75,0.5,0.5,0.6,0.4,0.4,0.6
311127,125542,-11367,-1254.0,2,2,0.5068562993052422,0.4162104423619913,0.5602843280409464,0,1,0,0.1103193454737397,-1279.0,-929.25,-591.25,0.0,1.0,0.6666666666666666,0.0,0.0,1.0
311135,125622,-20724,-1758.0,2,2,0.5068562993052422,0.2190446308236475,0.6041125998015721,0,0,1,0.1310344827586207,-1919.0,-1016.3,-346.4,0.3,0.7,0.875,0.0,0.0,1.0
311137,125649,-15923,-1433.0,2,2,0.303841107971428,0.6572468577719117,0.633031641417419,1,0,1,0.0899956038434968,-2452.0,-1547.4,-1049.9333333333334,0.0666666666666666,0.9333333333333332,1.0,0.0,0.0,1.0
311218,126366,-13246,-608.0,2,2,0.7837573462838617,0.6504317463898108,0.4241303111942548,0,1,0,0.0459006492526045,-2694.0,-1138.1538461538462,-652.2307692307693,0.3076923076923077,0.6923076923076923,1.0,0.0,0.0,1.0
311302,126981,-22626,-1758.0,2,2,0.641985817776215,0.5471554377619043,0.1351060157401717,0,0,1,0.1310344827586207,-1279.0,-735.5,-78.0,1.0,0.0,0.625,0.375,0.375,0.625
311436,128005,-14765,-959.0,3,3,0.3447401077838327,0.6886609132270598,0.3910549766342248,0,0,1,0.0649508973924822,-1377.0,-783.4285714285714,-153.85714285714286,0.8571428571428571,0.1428571428571428,0.75,0.0,0.0,1.0
311508,128471,-15113,-7531.0,2,2,0.5068562993052422,0.6064715797590018,0.5779691187553125,1,0,1,0.4983127109111361,-2342.0,-1168.0,-555.8571428571429,0.2857142857142857,0.7142857142857143,1.0,0.0,0.0,1.0
311522,128568,-18553,-3231.0,2,2,0.7213342705402043,0.7532902888884158,0.1061556230153924,1,1,0,0.1741497331967876,-1693.0,-993.1111111111112,-518.0,0.4444444444444444,0.5555555555555556,0.6,0.0,0.0,1.0
311525,128582,-12035,-3021.0,2,2,0.5068562993052422,0.5838622909030974,0.5316861425197883,1,0,1,0.251017864561695,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
311545,128770,-17180,-3005.0,2,2,0.5068562993052422,0.5040199651750052,0.4920600938649263,0,0,1,0.1749126891734575,-2552.0,-524.7647058823529,-145.47058823529412,0.2352941176470588,0.7647058823529411,1.0,0.0,0.0,1.0
311546,128782,-17894,-966.0,2,2,0.3590846689520309,0.1778878929314543,0.6347055309763198,1,0,1,0.0539845758354755,-2634.0,-1446.3333333333333,-898.3333333333334,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
311557,128883,-22510,-1758.0,2,2,0.6410385051681431,0.4669698718528475,0.083364197740675,0,0,1,0.1310344827586207,-2429.0,-1658.1666666666667,-292.5,0.0,1.0,0.4090909090909091,0.2272727272727272,0.1363636363636363,0.7272727272727273
311651,129533,-12386,-774.0,2,2,0.61697032479629,0.6071081166179926,0.3927738606031339,1,1,0,0.0624899079606006,-2529.0,-1028.642857142857,-460.7142857142857,0.5,0.5,1.0,0.0,0.0,1.0
311748,130261,-11925,-2405.0,3,3,0.5035297259802248,0.1220909855724333,0.7544061731797895,1,1,0,0.2016771488469601,-713.0,-713.0,-295.0,0.0,1.0,1.0,0.0,0.0,1.0
311760,130329,-14167,-2059.0,2,2,0.5803884739445254,0.608671820491319,0.6801388218428291,1,0,1,0.1453377567586645,-2826.0,-2296.6666666666665,-2072.6666666666665,0.0,1.0,1.0,0.0,0.0,1.0
311786,130495,-16011,-2914.0,2,2,0.2291972938470855,0.6134376065393188,0.5762088360175724,0,0,1,0.1819998750858784,-1525.0,-954.8333333333334,-300.5,0.5,0.5,0.5,0.5,0.0,0.5
311828,130905,-18863,-11978.0,2,2,0.8040783411843091,0.7419031389301818,0.2301588968634147,1,1,0,0.634999734930817,-2185.0,-1337.571428571429,-701.2857142857143,0.2142857142857142,0.7857142857142857,1.0,0.0,0.0,1.0
311848,131045,-10492,-489.0,2,2,0.3583566966840721,0.5405100599383119,0.5316861425197883,0,0,1,0.0466069386199008,-1744.0,-1541.0,-1291.0,0.0,1.0,0.5,0.5,0.5,0.5
311867,131219,-18082,-2613.0,2,2,0.5068562993052422,0.5019535553205788,0.6178261467332483,1,0,1,0.1445083508461453,-1629.0,-1241.5,-437.0,0.5,0.5,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.8333333333333334
311875,131268,-10423,-2150.0,3,2,0.5068562993052422,0.2601778800745276,0.4400578303966329,0,0,1,0.2062745850522882,-763.0,-763.0,-3.0,0.0,1.0,0.4444444444444444,0.5555555555555556,0.0,0.4444444444444444
311884,131322,-15496,-808.0,2,2,0.4592855617776596,0.7203054574196948,0.5028782772082183,1,0,1,0.0521424883840991,-1972.0,-1270.0,-20.0,0.0,1.0,0.75,0.0,0.0,1.0
311927,131677,-16313,-2082.0,2,2,0.5068562993052422,0.4992747869288629,0.5370699579791587,0,0,1,0.1276282719303622,-1864.0,-1238.428571428571,-830.1428571428571,0.4285714285714285,0.5714285714285714,0.6,0.0,0.0,1.0
311968,131914,-21135,-5488.0,1,1,0.5068562993052422,0.7510810162766175,0.6178261467332483,1,1,0,0.2596640643482375,-2166.0,-1758.3333333333333,-717.6666666666666,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,1.0
312082,132756,-22552,-1758.0,2,2,0.5068562993052422,0.5548969270821734,0.5316861425197883,0,0,1,0.1310344827586207,-335.0,-335.0,-20.0,1.0,0.0,1.0,0.0,0.0,1.0
312138,133147,-15022,-3736.0,2,2,0.6375774373662392,0.5686131561212234,0.4014074137749511,1,0,1,0.2487019038743176,-2499.0,-1615.0,-587.4285714285714,0.5714285714285714,0.4285714285714285,1.0,0.0,0.0,1.0
312192,133587,-8474,-629.0,2,2,0.3022839965968146,0.2020310339584173,0.5316861425197883,0,0,1,0.0742270474392258,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
312246,134102,-21298,-1758.0,2,2,0.3613642660685497,0.5072231500711329,0.5316861425197883,0,0,1,0.1310344827586207,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0
312282,134400,-10520,-748.0,2,2,0.6673452520960295,0.589059592826345,0.5549467685334323,0,1,0,0.0711026615969581,-860.0,-504.0,-289.5,0.5,0.5,0.75,0.0,0.0,1.0
312283,134405,-10375,-2859.0,2,2,0.2700250168998703,0.6770690056029929,0.6738300778602003,0,0,1,0.2755662650602409,-754.0,-534.4,-111.4,0.4,0.6,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.8888888888888888
312326,134764,-11315,-2909.0,2,2,0.628299372562665,0.5729900200502249,0.2721336844147212,1,0,1,0.257092355280601,-824.0,-686.0,-394.0,0.5,0.5,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334
312330,134794,-12444,-3847.0,3,3,0.5068562993052422,0.7678807083796908,0.5316861425197883,1,0,0,0.3091449694631951,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
312340,134857,-18570,-6404.0,2,2,0.5068562993052422,0.6961728001814417,0.5316861425197883,1,0,1,0.3448572967151319,-2790.0,-1514.0,-1245.6666666666667,0.0,1.0,1.0,0.0,0.0,1.0
312371,135123,-17965,-5003.0,2,2,0.5068562993052422,0.6568920846765708,0.6397075677637197,1,0,1,0.2784859448928472,-2067.0,-1329.25,-402.25,0.5,0.5,0.5714285714285714,0.0,0.0,1.0
312406,135389,-19118,-6459.0,2,2,0.5068562993052422,0.636309139526959,0.2445163919946749,1,0,1,0.3378491474003557,-1056.0,-601.5,-329.0,0.5,0.5,0.8,0.0,0.0,1.0
312424,135521,-11685,-1464.0,2,2,0.124816439477186,0.5141518953602051,0.7062051096536562,1,0,1,0.1252888318356868,-1026.0,-947.3333333333334,-324.5,0.5,0.5,0.4444444444444444,0.1111111111111111,0.0,0.8888888888888888
312486,135941,-12499,-1397.0,3,3,0.5068562993052422,0.1453359815321214,0.5316861425197883,1,0,0,0.1117689415153212,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
312513,136211,-20065,-138.0,2,2,0.5068562993052422,0.2425384686800178,0.7338145369642702,1,0,1,0.0068776476451532,-1887.0,-1467.0,-939.6666666666666,0.0,1.0,1.0,0.0,0.0,1.0
312515,136224,-11271,-3198.0,2,2,0.5068562993052422,0.4054871155423039,0.445396241560834,1,0,1,0.2837370242214533,-1038.0,-999.5,-23.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333
312516,136234,-22829,-2198.0,3,3,0.6413252548682734,0.4869553645714153,0.6754132910917112,1,0,1,0.0962810460379342,-1994.0,-1238.3333333333333,-508.1111111111111,0.3333333333333333,0.6666666666666666,0.5,0.1666666666666666,0.1666666666666666,0.8333333333333334
312548,136505,-8468,-1051.0,3,3,0.1258037200964761,0.387811229745284,0.5316861425197883,1,0,1,0.1241143127066603,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0
312556,136605,-9458,-407.0,2,2,0.2720771844048896,0.1615720220285534,0.3656165070113335,1,0,0,0.0430323535631211,-63.0,-63.0,-42.0,0.5,0.5,1.0,0.0,0.0,1.0
312566,136663,-16459,-570.0,2,2,0.4117868648941431,0.5396518411747256,0.5316861425197883,1,1,0,0.0346315085971201,-2463.0,-1256.571428571429,-607.5714285714286,0.4285714285714285,0.5714285714285714,1.0,0.0,0.0,1.0
312567,136683,-10714,-1069.0,1,1,0.3190126999133113,0.38715728274082,0.2778856891082046,0,0,1,0.0997759940265073,-836.0,-561.4,-276.2,0.6,0.4,0.3333333333333333,0.1666666666666666,0.0,0.6666666666666666
312617,137049,-15303,-1055.0,1,1,0.5068562993052422,0.7498442954997855,0.722392890081304,0,1,0,0.0689407305757041,-2918.0,-1860.6,-1050.8,0.4,0.6,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
312648,137364,-9202,-666.0,3,2,0.1975456241349064,0.622209793841702,0.5316861425197883,1,0,1,0.072375570528146,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
312674,137624,-21381,-693.0,2,2,0.5068562993052422,0.5828684011096914,0.7738956942145427,1,0,1,0.0324119545390767,-1793.0,-1197.0,-459.0,0.25,0.75,1.0,0.0,0.0,1.0
312697,137807,-22332,-2635.0,2,2,0.5068562993052422,0.5846218648814593,0.3944954053123993,1,0,1,0.1179921189324735,-2705.0,-1440.375,-875.5,0.375,0.625,0.6,0.3333333333333333,0.1333333333333333,0.6
312705,137875,-15620,-1300.0,1,1,0.7102581822049167,0.7931021337881468,0.6738300778602003,1,0,0,0.0832266325224071,-719.0,-719.0,-45.0,1.0,0.0,1.0,0.0,0.0,1.0
312710,137915,-15281,-3334.0,2,2,0.8297813260526362,0.6385278190986314,0.4382813743111921,1,0,1,0.2181794385184215,-2512.0,-1049.75,-587.0,0.25,0.75,1.0,0.0,0.0,1.0
312744,138156,-19011,-5497.0,3,3,0.5068562993052422,0.4780936651368423,0.6127042441012546,1,0,1,0.2891483877754984,-2552.0,-1437.571428571429,-704.2857142857143,0.0,1.0,0.7692307692307693,0.2307692307692307,0.0,0.7692307692307693
312747,138177,-11170,-563.0,2,2,0.5989550304622382,0.3906340300631071,0.3046721837533529,0,1,0,0.0504028648164726,-1342.0,-696.0,-434.1111111111111,0.0,1.0,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.6666666666666666
312754,138243,-17286,-4241.0,2,2,0.7051236266521822,0.5860973660535577,0.3046721837533529,1,1,0,0.2453430521809556,-1534.0,-828.75,-423.5,0.25,0.75,0.2307692307692307,0.3846153846153846,0.3846153846153846,0.6153846153846154
312766,138338,-22812,-777.0,1,1,0.7660121775647031,0.7254482201139111,0.363945238612397,0,0,1,0.0340610205155181,-1286.0,-834.375,-126.5,0.875,0.125,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.4444444444444444
312771,138419,-14516,-1254.0,3,3,0.6664164203402115,0.5050640556889953,0.6769925032909132,0,0,1,0.0863874345549738,-376.0,-376.0,-40.0,1.0,0.0,1.0,0.0,0.0,1.0
312780,138492,-14188,-728.0,3,3,0.4366411008904169,0.6720621355440938,0.7407990879702335,0,0,1,0.0513109670143783,-888.0,-888.0,-18.0,0.0,1.0,0.5,0.0,0.0,1.0
312814,138771,-13057,-2443.0,2,2,0.6072175539778042,0.318119441696016,0.1261005588362325,1,1,0,0.1871027035306732,-2428.0,-766.5714285714286,-28.142857142857142,0.8571428571428571,0.1428571428571428,0.25,0.25,0.0,0.75
312830,138917,-15058,-3992.0,2,2,0.8238685033145791,0.6597204256526884,0.3807996826489149,0,0,1,0.2651082481073183,-2922.0,-1652.1176470588234,-436.7647058823529,0.2941176470588235,0.7058823529411765,0.5,0.0,0.0,1.0
312854,139058,-15716,-4608.0,3,2,0.5068562993052422,0.3296592280142144,0.5316861425197883,0,0,1,0.2932043777042504,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
312856,139067,-14295,-1758.0,2,2,0.5068562993052422,0.4786175035895682,0.1491674613233488,0,0,1,0.1229800629590766,-1242.0,-802.0,-596.0,0.3333333333333333,0.6666666666666666,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143
312903,139326,-18681,-5390.0,2,2,0.5068562993052422,0.5394073685306372,0.5316861425197883,1,0,1,0.2885284513676998,-2484.0,-1729.6666666666667,-589.3333333333334,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
312928,139559,-11203,-555.0,2,2,0.5068562993052422,0.575053988695232,0.5316861425197883,1,0,1,0.0495403017049004,-434.0,-434.0,-246.0,0.0,1.0,0.0769230769230769,0.5384615384615384,0.0769230769230769,0.4615384615384615
313011,140136,-10911,-883.0,3,3,0.5068562993052422,0.4054449437647923,0.3490552510751822,0,1,0,0.0809275043534048,-425.0,-297.2,-55.2,0.8,0.2,0.4285714285714285,0.2857142857142857,0.2857142857142857,0.7142857142857143
313031,140318,-17059,-883.0,2,2,0.5068562993052422,0.3186841856707461,0.5316861425197883,1,0,1,0.0517615335013775,-1713.0,-1688.0,-898.0,0.0,1.0,1.0,0.0,0.0,1.0
313137,141213,-16751,-3228.0,2,2,0.5818989491100647,0.6047323118406494,0.4902575124990026,1,0,1,0.192704913139514,-2847.0,-1724.25,-983.5,0.25,0.75,1.0,0.0,0.0,1.0
313153,141347,-12398,-2051.0,2,2,0.5068562993052422,0.6594209104358859,0.5316861425197883,0,1,0,0.1654299080496854,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
313180,141497,-13985,-2680.0,2,2,0.5166105667799997,0.6610838108040278,0.4830501881366946,1,0,1,0.1916338934572756,-1074.0,-839.6666666666666,-299.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,1.0
313196,141602,-11216,-2828.0,2,2,0.5068562993052422,0.5192686101741002,0.1519345490496476,1,1,0,0.2521398002853067,-2651.0,-1144.2,-316.2,0.8,0.2,0.5,0.5,0.5,0.5
313241,142014,-20281,-3575.0,2,2,0.631180761106636,0.5676366521893869,0.8027454758994178,0,0,1,0.1762733593018095,-2703.0,-2276.0,-1997.5,0.0,1.0,1.0,0.0,0.0,1.0
313245,142038,-20405,-1758.0,2,2,0.8005015864687565,0.4904195882581574,0.6674577419214722,0,0,1,0.1310344827586207,-1563.0,-1406.6666666666667,-930.0,0.0,1.0,1.0,0.0,0.0,1.0
313263,142162,-16820,-2204.0,2,2,0.7387847054492579,0.3672339507284682,0.7738956942145427,0,0,1,0.1310344827586207,-1733.0,-1272.7142857142858,-824.5714285714286,0.1428571428571428,0.5714285714285714,1.0,0.0,0.0,1.0
313317,142510,-16743,-1119.0,3,3,0.6058252338403726,0.5402222029535714,0.5316861425197883,1,0,1,0.0668339007346353,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.3846153846153846,0.1538461538461538,0.1538461538461538,0.8461538461538461
313334,142653,-11959,-2772.0,2,2,0.548351439781217,0.3589508291851135,0.3622772470384314,1,1,0,0.2317919558491512,-2862.0,-965.8333333333334,-518.5833333333334,0.2916666666666667,0.7083333333333334,0.3333333333333333,0.0,0.0,1.0
313360,142789,-8984,-2333.0,2,2,0.116172371325336,0.6316356623513313,0.3825018041447388,0,0,1,0.2596838824577026,-1103.0,-763.25,-203.5,0.75,0.25,0.8,0.0,0.0,1.0
313372,142883,-14452,-1363.0,2,2,0.7092712396885232,0.6639196748576194,0.3233112448967859,1,0,1,0.0943122059230556,-1195.0,-1124.2,-57.0,0.8,0.2,1.0,0.0,0.0,1.0
313497,143820,-13575,-2045.0,3,3,0.5068562993052422,0.2493349539188644,0.4596904504249018,1,0,1,0.1506445672191528,-394.0,-394.0,-26.0,1.0,0.0,1.0,0.0,0.0,1.0
313499,143828,-23576,-1758.0,2,2,0.5068562993052422,0.7244322391006949,0.6263042766749393,0,0,1,0.1310344827586207,-1820.0,-1072.0,-870.5,0.0,1.0,0.6666666666666666,0.0,0.0,1.0
313563,144354,-10509,-1516.0,1,1,0.5394575291950784,0.7540697390785509,0.7001838506835805,0,1,0,0.144257303263869,-2548.0,-1525.8,-555.6,0.4,0.6,0.6,0.0,0.0,0.6
313650,144965,-20534,-1758.0,2,2,0.5068562993052422,0.4867095248921618,0.3392876999089139,0,0,1,0.1310344827586207,-241.0,-139.0,-9.0,1.0,0.0,0.75,0.0,0.0,1.0
313651,144966,-9099,-1818.0,2,2,0.2337210433805768,0.4704222837993156,0.4812493411434029,1,0,1,0.1998021760633036,-1321.0,-733.0,-487.5,0.25,0.75,1.0,0.0,0.0,1.0
313800,146086,-14254,-226.0,2,2,0.5342354226316557,0.5885883942138942,0.8277026681625442,1,0,1,0.0158551985407604,-1681.0,-1103.5,-354.25,0.5,0.5,0.5,0.125,0.125,0.875
313829,146232,-13024,-5756.0,2,2,0.3248941816638578,0.4954207530657267,0.5064842396679806,0,0,1,0.4419533169533169,-2070.0,-1121.0,-782.125,0.0,1.0,0.5,0.5,0.0,0.5
313855,146413,-23716,-1758.0,2,2,0.4082928319590932,0.6345208778321634,0.6956219298394389,0,0,1,0.1310344827586207,-1960.0,-1291.4,-622.6,0.2,0.8,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.8888888888888888
313913,146821,-20985,-1758.0,2,2,0.5068562993052422,0.5049383296708562,0.633031641417419,0,0,1,0.1310344827586207,-2449.0,-1399.6666666666667,-1008.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.0,0.5
313919,146918,-21120,-1758.0,3,3,0.5068562993052422,0.5340951190884639,0.5602843280409464,0,0,1,0.1310344827586207,-810.0,-810.0,-561.0,0.0,1.0,1.0,0.0,0.0,1.0
313944,147133,-18882,-2549.0,1,1,0.7578416931578084,0.5069115992898939,0.5797274227921155,0,1,0,0.1349962927655968,-2918.0,-1390.428571428571,-420.2142857142857,0.3571428571428571,0.6428571428571429,0.625,0.375,0.125,0.625
313985,147438,-20645,-1758.0,2,2,0.5426577941539918,0.0279428252167002,0.5316861425197883,0,0,1,0.1310344827586207,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
313986,147439,-11325,-523.0,2,2,0.5480602580207808,0.7311469323279783,0.5620604831738043,1,1,0,0.0461810154525386,-980.0,-691.0,-347.0,0.5,0.5,0.25,0.5,0.0,0.25
314040,147942,-12019,-1287.0,2,2,0.3251928342249715,0.7333378018997154,0.5316861425197883,0,0,1,0.1070804559447541,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,1.0
314051,148025,-11211,-2812.0,2,2,0.1552595944328019,0.2023590921672169,0.4507472818545589,1,0,1,0.2508250825082508,-1495.0,-758.2352941176471,-488.7647058823529,0.4117647058823529,0.5882352941176471,0.4285714285714285,0.2857142857142857,0.0,0.7142857142857143
314106,148386,-11212,-2059.0,3,3,0.2176038795104864,0.4210855084879451,0.3523399726917038,0,0,1,0.1836425258651444,-2094.0,-965.3076923076924,-631.6153846153846,0.1538461538461538,0.8461538461538461,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.5555555555555556
314196,149157,-15266,-3987.0,2,2,0.5068562993052422,0.3025737547057165,0.5549467685334323,1,0,1,0.2611686099829687,-2845.0,-1179.0,-425.0,0.5,0.5,0.6666666666666666,0.0,0.0,1.0
314201,149165,-21373,-4230.0,3,3,0.5068562993052422,0.5994147302109158,0.722392890081304,1,0,0,0.1979132550414074,-1007.0,-1007.0,-270.0,0.0,1.0,0.8571428571428571,0.1428571428571428,0.0,0.8571428571428571
314233,149372,-14422,-772.0,2,2,0.122348320163817,0.4045859984119182,0.1575949986663102,1,1,0,0.0535293301899875,-1497.0,-540.3333333333334,-247.66666666666663,0.6666666666666666,0.3333333333333333,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.8571428571428571
314280,149680,-8109,-656.0,2,2,0.1555728732421521,0.3464705654972544,0.5316861425197883,1,0,1,0.0808977679121963,-614.0,-614.0,-8.0,1.0,0.0,1.0,0.0,0.0,1.0
314281,149711,-19151,-2569.0,2,2,0.7564617761296918,0.7159321148004956,0.3774042489507649,1,1,0,0.1341444311002036,-2186.0,-1095.1666666666667,-601.3333333333334,0.5,0.5,0.6153846153846154,0.0769230769230769,0.0769230769230769,0.8461538461538461
314315,150007,-24049,-1758.0,3,3,0.5068562993052422,0.3104896353714853,0.7380196196295241,0,0,1,0.1310344827586207,-2108.0,-1718.1666666666667,-1227.0,0.0,1.0,1.0,0.0,0.0,1.0
314318,150054,-11624,-1125.0,1,1,0.4560405975477849,0.6300569873292073,0.4418358231994413,1,0,1,0.0967825189263592,-984.0,-676.8,-174.8,0.6,0.4,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
314353,150258,-15656,-415.0,2,2,0.5345389433231128,0.5634565277286154,0.2608559142068693,0,0,1,0.0265074092999489,-639.0,-367.3333333333333,-168.66666666666666,0.6666666666666666,0.3333333333333333,0.7692307692307693,0.1538461538461538,0.0,0.8461538461538461
314376,150431,-10161,-379.0,1,1,0.3996370772410788,0.6889749601552724,0.4920600938649263,0,1,0,0.0372994783977954,-1450.0,-814.0,-441.2857142857143,0.2857142857142857,0.7142857142857143,0.5,0.0,0.0,1.0
314400,150594,-10308,-1523.0,2,2,0.3189262914068224,0.6480912902949006,0.3825018041447388,1,0,1,0.1477493209157935,-1091.0,-485.6666666666667,-166.33333333333334,0.8333333333333334,0.1666666666666666,1.0,0.0,0.0,1.0
314492,151070,-15736,-1758.0,1,1,0.5068562993052422,0.7212780495706792,0.7713615919194317,0,0,1,0.1310344827586207,-971.0,-971.0,-602.0,0.0,1.0,0.75,0.0,0.0,1.0
314511,151187,-22435,-1758.0,2,2,0.5068562993052422,0.6305003173176552,0.4938628816996244,0,0,1,0.1310344827586207,-1362.0,-1362.0,-14.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0
314528,151308,-14561,-3167.0,3,3,0.5068562993052422,0.7600939199179509,0.6347055309763198,1,0,1,0.217498798159467,-1350.0,-698.3333333333334,-551.0,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,1.0
314630,152076,-17838,-3168.0,2,2,0.5346313141196434,0.4323670459499054,0.7281412993111438,0,0,1,0.177598385469223,-947.0,-928.5,-638.0,0.0,1.0,0.7,0.0,0.0,0.8
314641,152141,-20422,-1758.0,2,2,0.5068562993052422,0.7702962245639479,0.5316861425197883,0,0,1,0.1310344827586207,-1838.0,-1094.0,-467.9,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,1.0
314645,152171,-13693,-5606.0,2,2,0.5068562993052422,0.4256605636357775,0.5744466170995097,1,1,0,0.4094062659753159,-986.0,-341.4,-262.6,0.2,0.8,1.0,0.0,0.0,1.0
314648,152192,-10566,-1899.0,2,2,0.3436965344559027,0.3558270639922764,0.1684161714286957,1,0,1,0.1797274275979557,-1536.0,-803.625,-401.5,0.375,0.625,0.5,0.0,0.0,1.0
314653,152256,-21266,-4063.0,2,2,0.5068562993052422,0.3867734079764247,0.6430255641096323,1,0,1,0.1910561459606884,-2245.0,-1103.888888888889,-542.3333333333334,0.5555555555555556,0.4444444444444444,1.0,0.0,0.0,1.0
314661,152324,-17994,-3574.0,2,2,0.5635318680864645,0.5966917931172387,0.5316861425197883,1,0,1,0.1986217628098255,-356.0,-356.0,-21.0,1.0,0.0,0.75,0.0,0.0,1.0
